ResponseID,Timestamp,Q1_Age,Q2_Gender,Q3_City,Q4_Occupation,Q5_Income,Q6_Education,Q7_Awareness,Q8_Purchase,Q9_Motivation,Q10_BrowseFrequency,Q12_BiggestConcern,Q13_AuthImportance,Q19_Mechanism,Q20_Community,Q25_Discovery,Q26_ShoppingTime,Q27_DecisionSpeed,Q28_Influence,Q29_MaxSpent,Q30_Sneakers_WTP,Q30_Watches_WTP,Q30_Cards_WTP,Q31_HobbySpending,Q32_IncomePercent,Q33_EMI,Q34_Likelihood,Q35_Recommend,Q36_When,Q37_OneFeature,Q38_Suggestions,Q11_Instagram_Facebook_Groups,Q11_OLX_Quikr,Q11_Retail_Stores,Q11_International_Platforms,Q11_Friends_Personal_Network,Q11_Local_Meetups_Events,Q11_Don't_buy_sell,Q11_Other,Q14_Limited_Edition_Sneakers,Q14_Luxury_Watches,Q14_Affordable_Fashion_Watches,Q14_Sports_Trading_Cards,Q14_Pokemon_Gaming_Cards,Q14_Streetwear,Q14_Collectible_Toys,Q14_Vintage_Items,Q14_Art_Prints_Posters,Q14_Comic_Books,Q14_None,Q15_Limited_edition_releases,Q15_Brand_collaborations,Q15_Resale_value_Investment,Q15_Personal_style_fashion,Q15_Rarity,Q15_Brand_loyalty,Q15_Not_interested,Q16_Luxury_1L+,Q16_Mid_range_20K_1L,Q16_Affordable_Below_20K,Q16_Vintage_watches,Q16_Smart_watches,Q16_Limited_editions,Q16_Not_interested,Q17_Cricket_cards,Q17_Football_Soccer_cards,Q17_Basketball_cards,Q17_Pokemon_cards,Q17_Other_gaming_cards,Q17_Not_interested,Q18_Brand_New_Deadstock,Q18_Gently_Used_9_10,Q18_Used_7-8_10,Q18_Vintage_Pre-owned,Q18_Only_Brand_New,Q21_Physical_authentication_centers,Q21_Money-back_guarantee,Q21_Verified_seller_badges,Q21_User_reviews_ratings,Q21_Partnership_with_brands,Q21_Insurance_on_items,Q21_Transparent_fee_structure,Q21_Celebrity_Influencer_endorsement,Q21_Video_proof_of_authentication,Q22_UPI,Q22_Credit_Debit_Card,Q22_Net_Banking,Q22_EMI_Options,Q22_Cash_on_Delivery,Q22_Digital_Wallets,Q22_Cryptocurrency,Q23_Price_history_tracking,Q23_Authentication_certificate,Q23_Seller_ratings,Q23_Real-time_bidding,Q23_Mobile_app,Q23_Wishlist_Save_items,Q23_Price_alerts,Q23_Video_authentication_proof,Q23_Community_forums,Q23_Return_Refund_policy,Q23_Secure_packaging,Q24_Storage_Vault_service,Q24_Authentication-only_service,Q24_Collectible_insurance,Q24_Market_value_appraisal,Q24_Cleaning_restoration_service,Q24_Consignment_selling,Q24_None
30,2024-01-02 05:00:00,18-22,Male,Bangalore,Employed (Private Sector),6-10 Lakhs,Graduate,Somewhat aware,"Yes, multiple times",Nostalgia,Once a week,Payment security,Very important,Hybrid,Very important,Social media,Evening (5 PM - 9 PM),Quick (same day),Rarity/Exclusivity,5000-10000,18822,39300,4382,3000-5000,Less than 5%,"Yes, definitely",Definitely will use,Probably yes,Immediately,Guaranteed authenticity with certificate,Make sure customer service is responsive,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
31,2024-01-02 06:00:00,28-32,Female,Other Metro,Unemployed,10-15 Lakhs,Undergraduate,Heard about it but don't know much,"No, but interested",N/A,Once a month,Authenticity/Fake products,Extremely important,Live Auction,Very important,Social media,Morning (6 AM - 12 PM),Impulsive (within minutes),Price/Good deal,Never purchased,4429,15904,5974,Below 1000,5-10%,"No, prefer full payment",Very likely,"Yes, definitely",Within first month,Insurance on high-value items,"Looks promising, hope it launches soon",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
32,2024-01-02 07:00:00,23-27,Female,Delhi/NCR,Employed (Private Sector),10-15 Lakhs,Graduate,"Yes, very aware","Yes, once or twice",Nostalgia,Daily,Authenticity/Fake products,Somewhat important,No preference,Very important,Online forums/communities,Evening (5 PM - 9 PM),Moderate (1-3 days),Price/Good deal,5000-10000,9269,40537,3733,10000-20000,15-20%,Maybe,Definitely will use,"Yes, definitely",Immediately,Price tracking and alerts,No specific suggestions at this time,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
33,2024-01-02 08:00:00,18-22,Male,Delhi/NCR,Employed (Private Sector),25-50 Lakhs,Post-Graduate,Somewhat aware,"Yes, once or twice",Social status/showing off,Once a month,High prices,Very important,Hybrid,Not important,Social media,Night (9 PM - 12 AM),Quick (same day),Personal desire/passion,5000-10000,51978,199478,5690,Below 1000,0% (Not willing),"No, prefer full payment",Definitely will use,"Yes, definitely",Immediately,Easy return policy,Would love to see rare collectibles,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
34,2024-01-02 09:00:00,38-45,Male,Mumbai,Self-Employed/Business Owner,10-15 Lakhs,Undergraduate,Somewhat aware,"No, not interested",N/A,Rarely,Authenticity/Fake products,Extremely important,Fixed Price Marketplace,Neutral,Influencers/Celebrities,Evening (5 PM - 9 PM),Slow (weeks),Resale value,Never purchased,4401,10094,12798,5000-10000,Less than 5%,"Yes, definitely",Somewhat likely,Not sure,After 3-6 months,Mobile app with good UI/UX,Need strong anti-fraud measures,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
35,2024-01-02 10:00:00,46+,Male,Pune,Self-Employed/Business Owner,Above 50 Lakhs,Undergraduate,"Yes, very aware","Yes, multiple times",Nostalgia,Once a month,Authenticity/Fake products,Somewhat important,Hybrid,Very important,Influencers/Celebrities,Night (9 PM - 12 AM),Very slow (months),Price/Good deal,10000-25000,17755,178114,38597,Below 1000,Less than 5%,"Yes, definitely",Definitely will use,"Yes, definitely",Immediately,Expert authentication team,Keep fees transparent and reasonable,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
36,2024-01-02 11:00:00,33-37,Male,Delhi/NCR,Employed (Government),6-10 Lakhs,Undergraduate,Somewhat aware,"Yes, once or twice",Personal collection/hobby,2-3 times a week,Lack of return policy,Somewhat important,Fixed Price Marketplace,Somewhat important,Social media,Evening (5 PM - 9 PM),Impulsive (within minutes),Price/Good deal,Below 2000,9444,5431,2844,5000-10000,5-10%,"Yes, if interest-free",Very likely,Not sure,Immediately,Better prices than international platforms,Partnership with authorized retailers would help,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0
37,2024-01-02 12:00:00,23-27,Male,Ahmedabad,Student,3-6 Lakhs,Graduate,Not aware at all,"Yes, once or twice",Personal collection/hobby,Once a month,Payment security,Very important,Bid/Ask System,Very important,Social media,Evening (5 PM - 9 PM),Moderate (1-3 days),Price/Good deal,Below 2000,1357,3336,848,Below 1000,Less than 5%,"Yes, if interest-free",Somewhat likely,Not sure,After 3-6 months,Lower transaction fees than competitors,Need more information about authentication process,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
38,2024-01-02 13:00:00,18-22,Male,Bangalore,Employed (Private Sector),Below 3 Lakhs,Doctorate,"Yes, very aware","No, but interested",N/A,Rarely,Shipping damage,Extremely important,Hybrid,Somewhat important,Friends/Word of mouth,Afternoon (12 PM - 5 PM),Slow (weeks),Personal desire/passion,Never purchased,2779,3041,2125,5000-10000,5-10%,"Yes, if interest-free",Definitely will use,"Yes, definitely",After 3-6 months,Guaranteed authenticity with certificate,Keep fees transparent and reasonable,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39,2024-01-02 14:00:00,28-32,Male,Tier 2 City,Freelancer,6-10 Lakhs,Undergraduate,Somewhat aware,"No, but interested",N/A,Once a week,High prices,Very important,No preference,Very important,Online forums/communities,Night (9 PM - 12 AM),Slow (weeks),Personal desire/passion,Below 2000,17654,24095,6951,1000-3000,Less than 5%,"No, prefer full payment",Very likely,Not sure,After 3-6 months,Guaranteed authenticity with certificate,Hope shipping is secure and insured,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0
40,2024-01-02 15:00:00,23-27,Male,Delhi/NCR,Employed (Private Sector),Below 3 Lakhs,Graduate,"Yes, very aware","Yes, multiple times",Personal collection/hobby,Rarely,Authenticity/Fake products,Somewhat important,Live Auction,Neutral,Social media,Night (9 PM - 12 AM),Slow (weeks),Price/Good deal,2000-5000,4485,4193,3876,3000-5000,5-10%,"No, prefer full payment",Very likely,Probably yes,After 3-6 months,Physical authentication centers in my city,Need more information about authentication process,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0
41,2024-01-02 16:00:00,18-22,Male,Ahmedabad,Employed (Private Sector),3-6 Lakhs,Undergraduate,Somewhat aware,"No, but interested",N/A,Once a month,Authenticity/Fake products,Extremely important,Bid/Ask System,Somewhat important,Retail stores,Night (9 PM - 12 AM),Quick (same day),Resale value,Never purchased,1512,2492,3433,1000-3000,10-15%,Maybe,Definitely will use,"Yes, definitely",After 3-6 months,Verified seller ratings,Interested to see how this develops,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
42,2024-01-02 17:00:00,28-32,Male,Chennai,Employed (Private Sector),6-10 Lakhs,Doctorate,Not aware at all,"No, but interested",N/A,Rarely,Trust in seller,Extremely important,Bid/Ask System,Neutral,Online forums/communities,Morning (6 AM - 12 PM),Moderate (1-3 days),Price/Good deal,Never purchased,6408,40568,6955,Below 1000,15-20%,"Yes, definitely",Somewhat likely,Not sure,Probably never,Verified seller ratings,Hope shipping is secure and insured,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
43,2024-01-02 18:00:00,18-22,Male,Chennai,Employed (Private Sector),3-6 Lakhs,Undergraduate,Somewhat aware,"No, but interested",N/A,Once a month,Lack of return policy,Somewhat important,Fixed Price Marketplace,Very important,Social media,Afternoon (12 PM - 5 PM),Moderate (1-3 days),Investment potential,Never purchased,3718,9753,1501,5000-10000,15-20%,Maybe,Somewhat likely,Probably yes,After 6-12 months,Wide variety of collectibles,Video authentication would be great,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
44,2024-01-02 19:00:00,38-45,Male,Kolkata,Employed (Private Sector),25-50 Lakhs,Graduate,Heard about it but don't know much,"No, but interested",N/A,2-3 times a week,Payment security,Extremely important,Fixed Price Marketplace,Neutral,Social media,Morning (6 AM - 12 PM),Very slow (months),Investment potential,Never purchased,39448,423987,73380,Below 1000,10-15%,Maybe,Very likely,Probably yes,Within first month,Mobile app with good UI/UX,Interested to see how this develops,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
45,2024-01-02 20:00:00,23-27,Male,Chennai,Freelancer,3-6 Lakhs,Post-Graduate,Heard about it but don't know much,"No, but interested",N/A,Once a week,Authenticity/Fake products,Somewhat important,Live Auction,Neutral,Retail stores,Evening (5 PM - 9 PM),Quick (same day),Personal desire/passion,Never purchased,1763,6248,1694,10000-20000,15-20%,"Yes, if interest-free",Somewhat likely,Probably yes,After 3-6 months,Transparent pricing with no hidden charges,Need more information about authentication process,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
46,2024-01-02 21:00:00,28-32,Female,Pune,Employed (Private Sector),6-10 Lakhs,Post-Graduate,"Yes, very aware","No, but interested",N/A,2-3 times a week,High prices,Very important,Bid/Ask System,Very important,Social media,Night (9 PM - 12 AM),Slow (weeks),Investment potential,Never purchased,6548,47491,1270,Below 1000,Less than 5%,"No, prefer full payment",Definitely will use,"Yes, definitely",Immediately,Guaranteed authenticity with certificate,Interested to see how this develops,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
47,2024-01-02 22:00:00,23-27,Male,Mumbai,Student,Below 3 Lakhs,Graduate,Somewhat aware,"Yes, once or twice",Personal collection/hobby,Rarely,Authenticity/Fake products,Extremely important,Bid/Ask System,Somewhat important,News websites,Afternoon (12 PM - 5 PM),Quick (same day),Personal desire/passion,2000-5000,7757,2820,2138,1000-3000,Less than 5%,"Yes, definitely",Definitely will use,Probably yes,Within first month,Physical authentication centers in my city,Partnership with authorized retailers would help,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
48,2024-01-02 23:00:00,28-32,Male,Mumbai,Employed (Private Sector),3-6 Lakhs,Graduate,Somewhat aware,"Yes, multiple times",Personal collection/hobby,Rarely,Lack of return policy,Extremely important,Fixed Price Marketplace,Very important,Friends/Word of mouth,Night (9 PM - 12 AM),Very slow (months),Personal desire/passion,Below 2000,1827,6559,933,3000-5000,0% (Not willing),"Yes, if interest-free",Definitely will use,Probably yes,Probably never,Fast and secure delivery,Would love to see rare collectibles,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
49,2024-01-03 00:00:00,28-32,Female,Other Metro,Freelancer,Below 3 Lakhs,Graduate,Heard about it but don't know much,"No, but interested",N/A,Once a month,Trust in seller,Somewhat important,Hybrid,Very important,Online forums/communities,Evening (5 PM - 9 PM),Moderate (1-3 days),Resale value,Never purchased,2756,3914,3458,1000-3000,5-10%,"Yes, definitely",Somewhat likely,Not sure,After 3-6 months,Insurance on high-value items,"Looks promising, hope it launches soon",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
50,2024-01-03 01:00:00,23-27,Male,Pune,Employed (Private Sector),3-6 Lakhs,Undergraduate,Not aware at all,"No, not interested",N/A,Once a week,Trust in seller,Extremely important,Hybrid,Very important,Influencers/Celebrities,Night (9 PM - 12 AM),Moderate (1-3 days),Rarity/Exclusivity,5000-10000,1109,2836,699,1000-3000,15-20%,Maybe,Definitely won't use,Probably no,Probably never,Better prices than international platforms,Keep fees transparent and reasonable,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
51,2024-01-03 02:00:00,46+,Male,Chennai,Employed (Private Sector),10-15 Lakhs,Undergraduate,Heard about it but don't know much,"No, but interested",N/A,2-3 times a week,High prices,Very important,Bid/Ask System,Somewhat important,Influencers/Celebrities,Late night (12 AM - 6 AM),Moderate (1-3 days),Price/Good deal,Never purchased,5932,41665,13434,5000-10000,Less than 5%,Maybe,Very likely,Probably yes,Within first month,Expert authentication team,Make sure customer service is responsive,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
52,2024-01-03 03:00:00,33-37,Male,Bangalore,Self-Employed/Business Owner,Above 50 Lakhs,Graduate,Somewhat aware,"Yes, multiple times",Investment/resale value,Rarely,High prices,Very important,Fixed Price Marketplace,Somewhat important,Friends/Word of mouth,Morning (6 AM - 12 PM),Quick (same day),Rarity/Exclusivity,10000-25000,17344,164873,31892,5000-10000,5-10%,"Yes, if interest-free",Definitely will use,"Yes, definitely",Immediately,Mobile app with good UI/UX,Hope shipping is secure and insured,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
53,2024-01-03 04:00:00,38-45,Male,Mumbai,Freelancer,15-25 Lakhs,Undergraduate,Heard about it but don't know much,"No, but interested",N/A,Once a week,Trust in seller,Very important,Bid/Ask System,Not important,Social media,Night (9 PM - 12 AM),Quick (same day),Personal desire/passion,Never purchased,9332,73171,16671,10000-20000,5-10%,"Yes, definitely",Very likely,Probably yes,Within first month,EMI options for high-value items,No specific suggestions at this time,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
54,2024-01-03 05:00:00,38-45,Female,Mumbai,Self-Employed/Business Owner,10-15 Lakhs,Undergraduate,"Yes, very aware","Yes, once or twice",Personal collection/hobby,2-3 times a week,Payment security,Not very important,Fixed Price Marketplace,Very important,Retail stores,Afternoon (12 PM - 5 PM),Impulsive (within minutes),Price/Good deal,10000-25000,3944,6169,3139,1000-3000,15-20%,"Yes, definitely",Very likely,Not sure,Within first month,Price tracking and alerts,Make sure customer service is responsive,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
55,2024-01-03 06:00:00,28-32,Male,Hyderabad,Freelancer,6-10 Lakhs,Graduate,"Yes, very aware","Yes, multiple times",Gift for someone,Once a month,Authenticity/Fake products,Very important,Fixed Price Marketplace,Not important,Friends/Word of mouth,Evening (5 PM - 9 PM),Impulsive (within minutes),Rarity/Exclusivity,2000-5000,13656,6472,3655,3000-5000,5-10%,"Yes, definitely",Definitely will use,Probably yes,Immediately,EMI options for high-value items,Pricing should be competitive,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
56,2024-01-03 07:00:00,38-45,Male,Bangalore,Employed (Private Sector),6-10 Lakhs,Doctorate,"Yes, very aware","Yes, once or twice",Personal collection/hobby,Daily,High prices,Extremely important,Hybrid,Very important,Social media,Night (9 PM - 12 AM),Quick (same day),Resale value,5000-10000,5364,8504,2246,1000-3000,More than 20%,"Yes, if interest-free",Definitely will use,Probably yes,Within first month,Insurance on high-value items,Video authentication would be great,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
57,2024-01-03 08:00:00,18-22,Male,Delhi/NCR,Self-Employed/Business Owner,3-6 Lakhs,Graduate,"Yes, very aware","No, not interested",N/A,Once a week,Authenticity/Fake products,Not very important,Live Auction,Neutral,Influencers/Celebrities,Night (9 PM - 12 AM),Slow (weeks),Price/Good deal,Below 2000,3733,2250,3440,1000-3000,Less than 5%,"Yes, if interest-free",Not likely,Probably yes,Probably never,Wide variety of collectibles,Would love to see rare collectibles,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0
58,2024-01-03 09:00:00,23-27,Male,Bangalore,Employed (Private Sector),6-10 Lakhs,Undergraduate,Somewhat aware,"Yes, once or twice",Personal collection/hobby,Once a week,High prices,Very important,Live Auction,Somewhat important,Social media,Evening (5 PM - 9 PM),Moderate (1-3 days),Resale value,2000-5000,9534,35269,4826,5000-10000,Less than 5%,"Yes, if interest-free",Definitely will use,Probably yes,After 3-6 months,Fast and secure delivery,Would love to see rare collectibles,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
59,2024-01-03 10:00:00,18-22,Male,Mumbai,Self-Employed/Business Owner,3-6 Lakhs,Undergraduate,Somewhat aware,"Yes, once or twice",Investment/resale value,2-3 times a week,High prices,Extremely important,Live Auction,Very important,Social media,Evening (5 PM - 9 PM),Impulsive (within minutes),Investment potential,Below 2000,1670,6659,2713,1000-3000,5-10%,"No, prefer full payment",Definitely will use,Probably yes,Immediately,Guaranteed authenticity with certificate,Partnership with authorized retailers would help,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0
60,2024-01-03 11:00:00,23-27,Male,Pune,Employed (Government),3-6 Lakhs,Doctorate,Not aware at all,"No, but interested",N/A,Never,Lack of return policy,Extremely important,Fixed Price Marketplace,Neutral,Social media,Night (9 PM - 12 AM),Slow (weeks),Personal desire/passion,Never purchased,3467,7278,2469,1000-3000,Less than 5%,"Yes, if interest-free",Somewhat likely,Probably yes,After 6-12 months,Fast and secure delivery,Pricing should be competitive,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
61,2024-01-03 12:00:00,23-27,Male,Delhi/NCR,Self-Employed/Business Owner,Above 50 Lakhs,Undergraduate,Somewhat aware,"Yes, multiple times",Gift for someone,2-3 times a week,High prices,Somewhat important,Live Auction,Somewhat important,Online forums/communities,Night (9 PM - 12 AM),Moderate (1-3 days),Personal desire/passion,50000-100000,63934,484677,43574,1000-3000,0% (Not willing),Maybe,Very likely,Probably yes,Within first month,Physical authentication centers in my city,Community aspect is important,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0
62,2024-01-03 13:00:00,23-27,Prefer not to say,Chennai,Employed (Government),10-15 Lakhs,Undergraduate,Somewhat aware,"No, but interested",N/A,2-3 times a week,Authenticity/Fake products,Extremely important,No preference,Neutral,Online forums/communities,Afternoon (12 PM - 5 PM),Very slow (months),Resale value,Never purchased,6315,20109,13324,3000-5000,5-10%,"Yes, definitely",Definitely will use,Probably yes,Immediately,Lower transaction fees than competitors,Would love to see rare collectibles,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
